img_path,true_label,det_model,pred_label,pred_score,pred_bbox,gt_bbox,iou,match
/kaggle/input/mosquito-data/train_images/fb27305c-5d4e-4884-b7cc-c1dd64978b52.jpeg,albopictus,RetinaNet,culex,0.3558911383152008,"[806.0200805664062, 1753.48681640625, 1129.593017578125, 1966.8861083984375]","[803, 1724, 1080, 1996]",0.6804269052454838,False
/kaggle/input/mosquito-data/train_images/fb27305c-5d4e-4884-b7cc-c1dd64978b52.jpeg,albopictus,FRCNN,culex,0.9536608457565308,"[816.1210327148438, 1739.693115234375, 1124.079345703125, 1965.9864501953125]","[803, 1724, 1080, 1996]",0.699892732194226,False
/kaggle/input/mosquito-data/train_images/64b1760e-7559-418b-855f-9d4d256a5a13.jpeg,culex,YOLO,culex,0.7842683792114258,"[294.13287353515625, 520.0686645507812, 545.3846435546875, 720.8642578125]","[303, 516, 540, 726]",0.9041806036761324,True
/kaggle/input/mosquito-data/train_images/64b1760e-7559-418b-855f-9d4d256a5a13.jpeg,culex,RetinaNet,culex,0.8522438406944275,"[293.4129333496094, 535.2674560546875, 527.80322265625, 703.7908325195312]","[303, 516, 540, 726]",0.7372603426059016,True
/kaggle/input/mosquito-data/train_images/64b1760e-7559-418b-855f-9d4d256a5a13.jpeg,culex,FRCNN,culex,0.9225848913192749,"[293.9223937988281, 539.084716796875, 515.60693359375, 713.2174682617188]","[303, 516, 540, 726]",0.7209604575243928,True
/kaggle/input/mosquito-data/train_images/5acf099c-89d1-4abc-a333-7cbfdf279af8.jpeg,culex,YOLO,albopictus,0.4987945556640625,"[1415.253662109375, 2028.8551025390625, 2251.2978515625, 3323.88232421875]","[1477, 2017, 2206, 3368]",0.840294941166611,False
/kaggle/input/mosquito-data/train_images/5acf099c-89d1-4abc-a333-7cbfdf279af8.jpeg,culex,RetinaNet,culex,0.9170058369636536,"[1467.546142578125, 2075.9814453125, 2256.112060546875, 3290.7275390625]","[1477, 2017, 2206, 3368]",0.8376081706189106,True
/kaggle/input/mosquito-data/train_images/5acf099c-89d1-4abc-a333-7cbfdf279af8.jpeg,culex,FRCNN,culex,0.9874235987663269,"[1456.449462890625, 2089.4423828125, 2286.322998046875, 3306.196044921875]","[1477, 2017, 2206, 3368]",0.8008302733037592,True
/kaggle/input/mosquito-data/train_images/e9b2a293-062b-45e0-b1f1-cd25fd5fc8e6.jpeg,culex,YOLO,culex,0.8585178256034851,"[349.1204833984375, 260.76031494140625, 626.5470581054688, 603.9248046875]","[333, 269, 629, 609]",0.9027565897873285,True
/kaggle/input/mosquito-data/train_images/e9b2a293-062b-45e0-b1f1-cd25fd5fc8e6.jpeg,culex,RetinaNet,culex,0.8981411457061768,"[336.4378356933594, 264.9859924316406, 625.2132568359375, 592.5458374023438]","[333, 269, 629, 609]",0.9178081394466981,True
/kaggle/input/mosquito-data/train_images/e9b2a293-062b-45e0-b1f1-cd25fd5fc8e6.jpeg,culex,FRCNN,culex,0.991863489151001,"[353.3184509277344, 271.6734924316406, 618.9512939453125, 584.2301635742188]","[333, 269, 629, 609]",0.8249733421988104,True
/kaggle/input/mosquito-data/train_images/7fe299a3-7252-4b28-96b2-81e50617c317.jpeg,albopictus,YOLO,albopictus,0.8711287975311279,"[101.85910034179688, 328.6290588378906, 440.6550598144531, 556.4208984375]","[108, 326, 435, 572]",0.8960520475753183,True
/kaggle/input/mosquito-data/train_images/7fe299a3-7252-4b28-96b2-81e50617c317.jpeg,albopictus,RetinaNet,culex,0.4917088449001312,"[111.91863250732422, 351.28857421875, 450.1126403808594, 566.1029052734375]","[108, 326, 435, 572]",0.8292965106570822,False
/kaggle/input/mosquito-data/train_images/7fe299a3-7252-4b28-96b2-81e50617c317.jpeg,albopictus,FRCNN,culex,0.9553459286689758,"[105.35503387451172, 343.4891052246094, 435.776611328125, 549.6171264648438]","[108, 326, 435, 572]",0.830636103404775,False
/kaggle/input/mosquito-data/train_images/1b33488b-4fd3-43b5-9377-e5b086c34ba0.jpeg,culex,YOLO,culex,0.7933172583580017,"[1536.4593505859375, 2065.525634765625, 1952.03125, 2600.9375]","[1537, 2086, 1944, 2574]",0.8926476512580404,True
/kaggle/input/mosquito-data/train_images/1b33488b-4fd3-43b5-9377-e5b086c34ba0.jpeg,culex,RetinaNet,culex,0.8639093041419983,"[1562.6556396484375, 2084.017578125, 1948.2591552734375, 2577.64697265625]","[1537, 2086, 1944, 2574]",0.917338529600481,True
/kaggle/input/mosquito-data/train_images/1b33488b-4fd3-43b5-9377-e5b086c34ba0.jpeg,culex,FRCNN,culex,0.9947176575660706,"[1550.48193359375, 2080.905029296875, 1946.3631591796875, 2561.847412109375]","[1537, 2086, 1944, 2574]",0.928116910411665,True
/kaggle/input/mosquito-data/train_images/5ed69858-4d2e-4aa3-a0bb-14a73f6c9e7d.jpeg,albopictus,YOLO,,,"[null, null, null, null]","[826, 1051, 1595, 2285]",0.0,False
/kaggle/input/mosquito-data/train_images/5ed69858-4d2e-4aa3-a0bb-14a73f6c9e7d.jpeg,albopictus,RetinaNet,culex,0.16161160171031952,"[996.0753173828125, 1441.5760498046875, 1262.0845947265625, 1885.4617919921875]","[826, 1051, 1595, 2285]",0.12443039488270836,False
/kaggle/input/mosquito-data/train_images/5ed69858-4d2e-4aa3-a0bb-14a73f6c9e7d.jpeg,albopictus,FRCNN,,,"[null, null, null, null]","[826, 1051, 1595, 2285]",0.0,False
/kaggle/input/mosquito-data/train_images/f9be9795-467e-401e-afe0-6e9de2ac5191.jpeg,culex,YOLO,culex,0.885888934135437,"[195.16937255859375, 337.0360107421875, 453.2341613769531, 709.458740234375]","[198, 346, 448, 720]",0.9201998867322356,True
/kaggle/input/mosquito-data/train_images/f9be9795-467e-401e-afe0-6e9de2ac5191.jpeg,culex,RetinaNet,culex,0.8170461654663086,"[208.44273376464844, 353.970458984375, 452.54302978515625, 599.5944213867188]","[198, 346, 448, 720]",0.621893564106515,True
/kaggle/input/mosquito-data/train_images/f9be9795-467e-401e-afe0-6e9de2ac5191.jpeg,culex,FRCNN,culex,0.994407057762146,"[195.8572998046875, 357.3739318847656, 446.3878173828125, 660.9376220703125]","[198, 346, 448, 720]",0.80086208469451,True
/kaggle/input/mosquito-data/train_images/b3665309-7a57-48c4-8bdb-045a51e9a7f7.jpeg,albopictus,YOLO,albopictus,0.7671548128128052,"[169.44949340820312, 499.9971008300781, 425.8708190917969, 792.0994262695312]","[161, 492, 419, 793]",0.9150103501520317,True
/kaggle/input/mosquito-data/train_images/b3665309-7a57-48c4-8bdb-045a51e9a7f7.jpeg,albopictus,RetinaNet,culex,0.8744642734527588,"[199.9372100830078, 532.0042724609375, 436.580810546875, 782.6804809570312]","[161, 492, 419, 793]",0.669149683207195,False
/kaggle/input/mosquito-data/train_images/b3665309-7a57-48c4-8bdb-045a51e9a7f7.jpeg,albopictus,FRCNN,culex,0.9404705762863159,"[177.46104431152344, 499.7405700683594, 407.5057067871094, 777.2371826171875]","[161, 492, 419, 793]",0.8220223875336938,False
/kaggle/input/mosquito-data/train_images/606c6f7a-2b2d-4233-ac9f-91e93e8dcd22.jpeg,albopictus,YOLO,albopictus,0.6323956847190857,"[825.7154541015625, 1116.111328125, 1126.21923828125, 1391.7548828125]","[787, 1105, 1173, 1432]",0.6562400474376745,True
/kaggle/input/mosquito-data/train_images/606c6f7a-2b2d-4233-ac9f-91e93e8dcd22.jpeg,albopictus,RetinaNet,culiseta,0.5042437314987183,"[814.4483032226562, 1123.58544921875, 1120.9378662109375, 1377.267333984375]","[787, 1105, 1173, 1432]",0.6159849313055089,False
/kaggle/input/mosquito-data/train_images/606c6f7a-2b2d-4233-ac9f-91e93e8dcd22.jpeg,albopictus,FRCNN,albopictus,0.889863908290863,"[836.5606689453125, 1154.04736328125, 1090.7735595703125, 1370.38818359375]","[787, 1105, 1173, 1432]",0.4357134674730921,False
/kaggle/input/mosquito-data/train_images/2c454739-22ef-4e1e-8c9f-5f48b848713f.jpeg,albopictus,YOLO,albopictus,0.7213444113731384,"[1012.5076904296875, 1620.9122314453125, 1633.0411376953125, 2636.866455078125]","[988, 1611, 1588, 2638]",0.8832468388563582,True
/kaggle/input/mosquito-data/train_images/2c454739-22ef-4e1e-8c9f-5f48b848713f.jpeg,albopictus,RetinaNet,culex,0.645600438117981,"[1003.5625610351562, 1631.1865234375, 1573.976806640625, 2547.199951171875]","[988, 1611, 1588, 2638]",0.8479505166256656,False
/kaggle/input/mosquito-data/train_images/2c454739-22ef-4e1e-8c9f-5f48b848713f.jpeg,albopictus,FRCNN,albopictus,0.9092311859130859,"[1028.8980712890625, 1649.107177734375, 1585.7314453125, 2594.1455078125]","[988, 1611, 1588, 2638]",0.853990395842297,True
/kaggle/input/mosquito-data/train_images/9930fc25-4b3d-4935-b3ae-4841d544704c.jpeg,culex,YOLO,culex,0.777199923992157,"[343.447998046875, 523.7553100585938, 464.073486328125, 660.4675903320312]","[345, 529, 461, 657]",0.9003706869582043,True
/kaggle/input/mosquito-data/train_images/9930fc25-4b3d-4935-b3ae-4841d544704c.jpeg,culex,RetinaNet,culex,0.8774914145469666,"[343.9178771972656, 528.9815673828125, 464.82122802734375, 654.7432250976562]","[345, 529, 461, 657]",0.9430665636200357,True
/kaggle/input/mosquito-data/train_images/9930fc25-4b3d-4935-b3ae-4841d544704c.jpeg,culex,FRCNN,culex,0.9917742609977722,"[349.6930847167969, 532.7915649414062, 462.9356994628906, 654.8167724609375]","[345, 529, 461, 657]",0.9004286417133422,True
/kaggle/input/mosquito-data/train_images/5050cde7-4544-49d0-82ef-dcca471f06db.jpeg,culex,YOLO,culex,0.8524929285049438,"[619.1246337890625, 681.3504028320312, 2605.607666015625, 2573.882568359375]","[601, 723, 2243, 2621]",0.7765619532197217,True
/kaggle/input/mosquito-data/train_images/5050cde7-4544-49d0-82ef-dcca471f06db.jpeg,culex,RetinaNet,culex,0.6696471571922302,"[571.5533447265625, 782.5775756835938, 2440.53369140625, 2518.2822265625]","[601, 723, 2243, 2621]",0.8118609081554373,True
/kaggle/input/mosquito-data/train_images/5050cde7-4544-49d0-82ef-dcca471f06db.jpeg,culex,FRCNN,culex,0.95974200963974,"[649.7255249023438, 734.5208740234375, 2464.20068359375, 2471.386962890625]","[601, 723, 2243, 2621]",0.7904975995734393,True
/kaggle/input/mosquito-data/train_images/47105a34-1f63-4532-a38b-92c2476cb79e.jpeg,culex,YOLO,culex,0.8948941230773926,"[344.7531433105469, 376.8085021972656, 492.2194519042969, 547.5881958007812]","[343, 378, 482, 537]",0.8570180080951844,True
/kaggle/input/mosquito-data/train_images/47105a34-1f63-4532-a38b-92c2476cb79e.jpeg,culex,RetinaNet,culex,0.7376532554626465,"[351.56048583984375, 377.9573974609375, 475.48040771484375, 536.5718994140625]","[343, 378, 482, 537]",0.8888975442885945,True
/kaggle/input/mosquito-data/train_images/47105a34-1f63-4532-a38b-92c2476cb79e.jpeg,culex,FRCNN,culex,0.9950464963912964,"[351.1947937011719, 379.8461608886719, 476.9721984863281, 537.7364501953125]","[343, 378, 482, 537]",0.8906340742084985,True
/kaggle/input/mosquito-data/train_images/b6700859-c4c6-44ee-aafd-9a83f3196f87.jpeg,culex,YOLO,culex,0.666546642780304,"[23.602006912231445, 51.305992126464844, 275.33367919921875, 365.10992431640625]","[31, 60, 246, 246]",0.5062384898205706,True
/kaggle/input/mosquito-data/train_images/b6700859-c4c6-44ee-aafd-9a83f3196f87.jpeg,culex,RetinaNet,culex,0.6938852667808533,"[122.00206756591797, 68.9496078491211, 249.2140350341797, 233.88235473632812]","[31, 60, 246, 246]",0.5047203682260158,True
/kaggle/input/mosquito-data/train_images/b6700859-c4c6-44ee-aafd-9a83f3196f87.jpeg,culex,FRCNN,culex,0.9282161593437195,"[109.17337036132812, 53.39019775390625, 256.1624755859375, 233.95069885253906]","[31, 60, 246, 246]",0.557019804185055,True
/kaggle/input/mosquito-data/train_images/fa119dbf-d05f-4113-b815-e62ac1feb089.jpeg,culex,YOLO,culex,0.7173277735710144,"[1483.105712890625, 1741.4150390625, 1900.7945556640625, 2112.33056640625]","[1486, 1758, 1913, 2112]",0.9220666406540936,True
/kaggle/input/mosquito-data/train_images/fa119dbf-d05f-4113-b815-e62ac1feb089.jpeg,culex,RetinaNet,culex,0.8303506970405579,"[1506.611572265625, 1784.772216796875, 1903.8408203125, 2076.158447265625]","[1486, 1758, 1913, 2112]",0.7657360723186946,True
/kaggle/input/mosquito-data/train_images/fa119dbf-d05f-4113-b815-e62ac1feb089.jpeg,culex,FRCNN,culex,0.9922905564308167,"[1509.41357421875, 1771.716552734375, 1906.2010498046875, 2094.291015625]","[1486, 1758, 1913, 2112]",0.8467531114331627,True
/kaggle/input/mosquito-data/train_images/1614aa42-7c67-4140-a5fd-af358c359c27.jpeg,culex,YOLO,culex,0.7911117672920227,"[778.7340087890625, 80.84190368652344, 1698.89111328125, 1498.52783203125]","[813, 112, 1679, 1532]",0.9004503205929107,True
/kaggle/input/mosquito-data/train_images/1614aa42-7c67-4140-a5fd-af358c359c27.jpeg,culex,RetinaNet,culex,0.5941264629364014,"[1075.9473876953125, 150.5441131591797, 1629.5283203125, 741.5908203125]","[813, 112, 1679, 1532]",0.26607047731677674,False
/kaggle/input/mosquito-data/train_images/1614aa42-7c67-4140-a5fd-af358c359c27.jpeg,culex,FRCNN,culex,0.8756110072135925,"[1007.2733154296875, 107.449951171875, 1630.51123046875, 849.0214233398438]","[813, 112, 1679, 1532]",0.3726725467767605,False
/kaggle/input/mosquito-data/train_images/ef921ee4-074c-40ef-8d98-0371208d7c64.jpeg,culiseta,YOLO,albopictus,0.829221785068512,"[270.1279296875, 428.5673828125, 421.0190124511719, 607.4562377929688]","[269, 437, 419, 607]",0.9309816099759585,False
/kaggle/input/mosquito-data/train_images/ef921ee4-074c-40ef-8d98-0371208d7c64.jpeg,culiseta,RetinaNet,culex,0.9117580652236938,"[270.5280456542969, 438.0862731933594, 421.2704162597656, 598.0011596679688]","[269, 437, 419, 607]",0.9180222084936038,False
/kaggle/input/mosquito-data/train_images/ef921ee4-074c-40ef-8d98-0371208d7c64.jpeg,culiseta,FRCNN,culex,0.9939761161804199,"[270.48944091796875, 440.02056884765625, 418.1309814453125, 595.0956420898438]","[269, 437, 419, 607]",0.897863635685073,False
/kaggle/input/mosquito-data/train_images/84204b9f-8c10-406d-bdd1-790c4b466521.jpeg,culex,YOLO,culex,0.5970234274864197,"[409.8047180175781, 514.6481323242188, 591.1264038085938, 665.4263916015625]","[400, 515, 583, 669]",0.8841095682491396,True
/kaggle/input/mosquito-data/train_images/84204b9f-8c10-406d-bdd1-790c4b466521.jpeg,culex,RetinaNet,culex,0.5642377734184265,"[413.07257080078125, 506.4449157714844, 586.2333984375, 642.9913940429688]","[400, 515, 583, 669]",0.723112872364024,True
/kaggle/input/mosquito-data/train_images/84204b9f-8c10-406d-bdd1-790c4b466521.jpeg,culex,FRCNN,culex,0.9768502712249756,"[428.59808349609375, 530.404052734375, 581.0805053710938, 649.5701293945312]","[400, 515, 583, 669]",0.6447637489829597,True
/kaggle/input/mosquito-data/train_images/6a6ab50f-efd6-4281-876f-f889d3f6092f.jpeg,culex,YOLO,culex,0.7365814447402954,"[1013.8383178710938, 1562.2286376953125, 1913.671630859375, 2351.697021484375]","[996, 1610, 1838, 2437]",0.7684726629179298,True
/kaggle/input/mosquito-data/train_images/6a6ab50f-efd6-4281-876f-f889d3f6092f.jpeg,culex,RetinaNet,culex,0.5215101838111877,"[990.7739868164062, 1609.1175537109375, 1803.8431396484375, 2121.54443359375]","[996, 1610, 1838, 2437]",0.5905859630513348,True
/kaggle/input/mosquito-data/train_images/6a6ab50f-efd6-4281-876f-f889d3f6092f.jpeg,culex,FRCNN,culex,0.9694088697433472,"[1013.0411376953125, 1618.60595703125, 1790.7945556640625, 2056.032958984375]","[996, 1610, 1838, 2437]",0.4885735090924434,False
/kaggle/input/mosquito-data/train_images/9703655d-3cdd-4227-92f2-1a3789d184f3.jpeg,culex,YOLO,culex,0.7522154450416565,"[994.219970703125, 1042.7294921875, 1287.4366455078125, 1459.1055908203125]","[991, 1042, 1287, 1459]",0.9856926190404144,True
/kaggle/input/mosquito-data/train_images/9703655d-3cdd-4227-92f2-1a3789d184f3.jpeg,culex,RetinaNet,culex,0.8138483762741089,"[1002.9948120117188, 1057.1026611328125, 1276.87451171875, 1460.264404296875]","[991, 1042, 1287, 1459]",0.8892635237489412,True
/kaggle/input/mosquito-data/train_images/9703655d-3cdd-4227-92f2-1a3789d184f3.jpeg,culex,FRCNN,culex,0.9950323104858398,"[997.347900390625, 1041.2994384765625, 1290.7281494140625, 1469.1329345703125]","[991, 1042, 1287, 1459]",0.942417601072462,True
/kaggle/input/mosquito-data/train_images/17c1d3b3-54ea-41fd-8042-0c78b720bcd9.jpeg,japonicus/koreicus,YOLO,culiseta,0.566802442073822,"[381.9360656738281, 1069.3736572265625, 1383.7720947265625, 2506.1552734375]","[336, 1086, 1384, 2546]",0.9198479379972506,False
/kaggle/input/mosquito-data/train_images/17c1d3b3-54ea-41fd-8042-0c78b720bcd9.jpeg,japonicus/koreicus,RetinaNet,culex,0.7501420974731445,"[418.9084167480469, 1141.31591796875, 1340.390625, 2428.037841796875]","[336, 1086, 1384, 2546]",0.7749211543021065,False
/kaggle/input/mosquito-data/train_images/17c1d3b3-54ea-41fd-8042-0c78b720bcd9.jpeg,japonicus/koreicus,FRCNN,culex,0.7935299873352051,"[385.312744140625, 1099.215576171875, 1342.6148681640625, 2423.612060546875]","[336, 1086, 1384, 2546]",0.8286152145904346,False
/kaggle/input/mosquito-data/train_images/a307faf4-5c6b-4cb0-af57-7b5153748ad6.jpeg,albopictus,YOLO,albopictus,0.7163567543029785,"[1365.369140625, 2748.3515625, 1810.638427734375, 3177.683349609375]","[1384, 2797, 1814, 3111]",0.6969192761510692,True
/kaggle/input/mosquito-data/train_images/a307faf4-5c6b-4cb0-af57-7b5153748ad6.jpeg,albopictus,RetinaNet,culex,0.6156010627746582,"[1363.8900146484375, 2781.710693359375, 1770.3199462890625, 3117.966796875]","[1384, 2797, 1814, 3111]",0.8066524601914211,False
/kaggle/input/mosquito-data/train_images/a307faf4-5c6b-4cb0-af57-7b5153748ad6.jpeg,albopictus,FRCNN,albopictus,0.9245485067367554,"[1361.1630859375, 2757.56298828125, 1787.58203125, 3139.9521484375]","[1384, 2797, 1814, 3111]",0.7395528046639964,True
/kaggle/input/mosquito-data/train_images/23c6b7d6-d25c-4b16-ae92-6d7eb96e6b5d.jpeg,albopictus,YOLO,albopictus,0.5197362899780273,"[984.2918701171875, 1854.8599853515625, 1802.462646484375, 2653.75732421875]","[1017, 1913, 1781, 2381]",0.5470213461499857,True
/kaggle/input/mosquito-data/train_images/23c6b7d6-d25c-4b16-ae92-6d7eb96e6b5d.jpeg,albopictus,RetinaNet,albopictus,0.451030969619751,"[880.1528930664062, 1889.1107177734375, 1840.8037109375, 2568.67333984375]","[1017, 1913, 1781, 2381]",0.5477018040371971,True
/kaggle/input/mosquito-data/train_images/23c6b7d6-d25c-4b16-ae92-6d7eb96e6b5d.jpeg,albopictus,FRCNN,,,"[null, null, null, null]","[1017, 1913, 1781, 2381]",0.0,False
/kaggle/input/mosquito-data/train_images/b7f54e5a-8f50-466b-9e24-0997c510f7d2.jpeg,albopictus,YOLO,albopictus,0.8191065788269043,"[762.2140502929688, 1653.58154296875, 1549.013916015625, 2742.189453125]","[758, 1559, 1514, 2743]",0.8769633720458311,True
/kaggle/input/mosquito-data/train_images/b7f54e5a-8f50-466b-9e24-0997c510f7d2.jpeg,albopictus,RetinaNet,culex,0.6769910454750061,"[776.4827880859375, 1658.888916015625, 1529.5460205078125, 2706.240234375]","[758, 1559, 1514, 2743]",0.8475437424465938,False
/kaggle/input/mosquito-data/train_images/b7f54e5a-8f50-466b-9e24-0997c510f7d2.jpeg,albopictus,FRCNN,culex,0.60405033826828,"[768.7553100585938, 1650.724609375, 1539.4332275390625, 2756.42138671875]","[758, 1559, 1514, 2743]",0.8722549428665923,False
/kaggle/input/mosquito-data/train_images/dab877c6-b9d2-4a8e-8101-78d2446ef138.jpeg,albopictus,YOLO,albopictus,0.8933635950088501,"[141.11984252929688, 554.820556640625, 754.9903564453125, 920.4615478515625]","[95, 569, 758, 910]",0.8678346050801089,True
/kaggle/input/mosquito-data/train_images/dab877c6-b9d2-4a8e-8101-78d2446ef138.jpeg,albopictus,RetinaNet,culex,0.5859035849571228,"[163.98193359375, 593.5267944335938, 773.1165161132812, 932.7509155273438]","[95, 569, 758, 910]",0.7681705552037027,False
/kaggle/input/mosquito-data/train_images/dab877c6-b9d2-4a8e-8101-78d2446ef138.jpeg,albopictus,FRCNN,albopictus,0.8322098851203918,"[133.41334533691406, 593.461669921875, 733.4625854492188, 881.5213623046875]","[95, 569, 758, 910]",0.7645422235220088,True
/kaggle/input/mosquito-data/train_images/c8bb94d2-7b58-46b7-bd1d-f7aff664fda7.jpeg,culex,YOLO,culex,0.7348106503486633,"[326.97344970703125, 402.21148681640625, 445.46527099609375, 552.4403686523438]","[328, 408, 432, 550]",0.8296212622447697,True
/kaggle/input/mosquito-data/train_images/c8bb94d2-7b58-46b7-bd1d-f7aff664fda7.jpeg,culex,RetinaNet,culex,0.7401735782623291,"[322.6750183105469, 409.3776550292969, 444.8887023925781, 547.6788940429688]","[328, 408, 432, 550]",0.8320327179122435,True
/kaggle/input/mosquito-data/train_images/c8bb94d2-7b58-46b7-bd1d-f7aff664fda7.jpeg,culex,FRCNN,culex,0.9838334918022156,"[323.3366394042969, 407.0765686035156, 438.1805419921875, 555.951171875]","[328, 408, 432, 550]",0.8637600716020679,True
/kaggle/input/mosquito-data/train_images/3c55cf12-c8d5-429a-b224-4969d306c83a.jpeg,albopictus,YOLO,albopictus,0.75841224193573,"[651.0940551757812, 438.0286865234375, 763.9461059570312, 533.8436889648438]","[651, 440, 766, 529]",0.9127365602585211,True
/kaggle/input/mosquito-data/train_images/3c55cf12-c8d5-429a-b224-4969d306c83a.jpeg,albopictus,RetinaNet,culex,0.6035498976707458,"[652.7908935546875, 443.70855712890625, 767.2828979492188, 525.1259765625]","[651, 440, 766, 529]",0.8914587418037304,False
/kaggle/input/mosquito-data/train_images/3c55cf12-c8d5-429a-b224-4969d306c83a.jpeg,albopictus,FRCNN,culex,0.9859734773635864,"[650.9089965820312, 444.4322204589844, 763.3114013671875, 528.297119140625]","[651, 440, 766, 529]",0.9195863233684578,False
/kaggle/input/mosquito-data/train_images/4a8ae817-cbf6-4fd9-9f9f-9ccaa199e0f1.jpeg,culex,YOLO,culex,0.8018842339515686,"[453.41033935546875, 1497.5303955078125, 2293.86328125, 3006.43701171875]","[437, 1461, 2265, 3045]",0.9300520255440133,True
/kaggle/input/mosquito-data/train_images/4a8ae817-cbf6-4fd9-9f9f-9ccaa199e0f1.jpeg,culex,RetinaNet,culex,0.8847054243087769,"[529.2470703125, 1600.5859375, 2296.401123046875, 3033.963134765625]","[437, 1461, 2265, 3045]",0.8460930129903971,True
/kaggle/input/mosquito-data/train_images/4a8ae817-cbf6-4fd9-9f9f-9ccaa199e0f1.jpeg,culex,FRCNN,culex,0.9870604276657104,"[514.4500732421875, 1539.1444091796875, 2401.145263671875, 2910.02587890625]","[437, 1461, 2265, 3045]",0.7786008204895908,True
/kaggle/input/mosquito-data/train_images/bd0baf6d-e44f-4619-8da7-7688cf3a208c.jpeg,albopictus,YOLO,albopictus,0.8237097859382629,"[2247.285888671875, 976.393310546875, 3020.131103515625, 1606.752685546875]","[2274, 988, 3008, 1605]",0.9296093547406227,True
/kaggle/input/mosquito-data/train_images/bd0baf6d-e44f-4619-8da7-7688cf3a208c.jpeg,albopictus,RetinaNet,culex,0.7211966514587402,"[2254.979736328125, 998.6261596679688, 3009.8681640625, 1564.8809814453125]","[2274, 988, 3008, 1605]",0.8943953478571629,False
/kaggle/input/mosquito-data/train_images/bd0baf6d-e44f-4619-8da7-7688cf3a208c.jpeg,albopictus,FRCNN,albopictus,0.8614041805267334,"[2287.920166015625, 993.6351928710938, 3011.185791015625, 1601.7762451171875]","[2274, 988, 3008, 1605]",0.9628304099242763,True
/kaggle/input/mosquito-data/train_images/1cc93656-18dc-430c-afd7-9944e1aa2321.jpeg,culex,YOLO,culex,0.5132861137390137,"[241.2858428955078, 475.2982482910156, 365.8506774902344, 571.05859375]","[213, 470, 392, 593]",0.5417800605118991,True
/kaggle/input/mosquito-data/train_images/1cc93656-18dc-430c-afd7-9944e1aa2321.jpeg,culex,RetinaNet,culex,0.8782221078872681,"[240.94715881347656, 485.162109375, 376.91314697265625, 565.6367797851562]","[213, 470, 392, 593]",0.49697134412518607,False
/kaggle/input/mosquito-data/train_images/1cc93656-18dc-430c-afd7-9944e1aa2321.jpeg,culex,FRCNN,culex,0.9753409624099731,"[252.802001953125, 493.6808776855469, 371.0314636230469, 563.1366577148438]","[213, 470, 392, 593]",0.37297177101127804,False
/kaggle/input/mosquito-data/train_images/9018a4fc-0207-43e0-ad6c-9b8a04374f0a.jpeg,albopictus,YOLO,albopictus,0.7701347470283508,"[1079.069091796875, 1618.4227294921875, 2088.652099609375, 2133.927734375]","[1071, 1638, 2117, 2154]",0.8948693951037168,True
/kaggle/input/mosquito-data/train_images/9018a4fc-0207-43e0-ad6c-9b8a04374f0a.jpeg,albopictus,RetinaNet,culex,0.6874327063560486,"[1104.1197509765625, 1662.6212158203125, 2058.90234375, 2088.44384765625]","[1071, 1638, 2117, 2154]",0.7532720375983296,False
/kaggle/input/mosquito-data/train_images/9018a4fc-0207-43e0-ad6c-9b8a04374f0a.jpeg,albopictus,FRCNN,albopictus,0.48870518803596497,"[1067.6492919921875, 1670.6865234375, 2102.873779296875, 2094.606201171875]","[1071, 1638, 2117, 2154]",0.8083274537186481,True
/kaggle/input/mosquito-data/train_images/27ad28eb-b871-4a9a-a18b-0d277489bc93.jpeg,albopictus,YOLO,albopictus,0.7246883511543274,"[882.1917724609375, 1112.73095703125, 2477.3310546875, 2674.289794921875]","[884, 1113, 2478, 2672]",0.9968122852633611,True
/kaggle/input/mosquito-data/train_images/27ad28eb-b871-4a9a-a18b-0d277489bc93.jpeg,albopictus,RetinaNet,albopictus,0.18075096607208252,"[1310.006103515625, 1118.8551025390625, 2015.97314453125, 1795.7386474609375]","[884, 1113, 2478, 2672]",0.19229321039548997,False
/kaggle/input/mosquito-data/train_images/27ad28eb-b871-4a9a-a18b-0d277489bc93.jpeg,albopictus,FRCNN,culex,0.0738472044467926,"[1462.0123291015625, 1207.5771484375, 1998.3931884765625, 1685.47119140625]","[884, 1113, 2478, 2672]",0.10315029076229099,False
/kaggle/input/mosquito-data/train_images/60b80b15-8d5f-4bd8-8ce3-7c2ee0e844f1.jpeg,albopictus,YOLO,albopictus,0.7732287645339966,"[139.4893798828125, 557.9690551757812, 863.2384643554688, 1135.0791015625]","[110, 551, 861, 1171]",0.8917979616974998,True
/kaggle/input/mosquito-data/train_images/60b80b15-8d5f-4bd8-8ce3-7c2ee0e844f1.jpeg,albopictus,RetinaNet,albopictus,0.10718993842601776,"[475.33575439453125, 565.2822265625, 719.6873779296875, 758.0482177734375]","[110, 551, 861, 1171]",0.10116121067534702,False
/kaggle/input/mosquito-data/train_images/60b80b15-8d5f-4bd8-8ce3-7c2ee0e844f1.jpeg,albopictus,FRCNN,,,"[null, null, null, null]","[110, 551, 861, 1171]",0.0,False
/kaggle/input/mosquito-data/train_images/029c2194-af20-4af2-873d-b6a170989c59.jpeg,culex,YOLO,culex,0.8154622316360474,"[1060.1064453125, 971.483642578125, 2069.671142578125, 1987.13720703125]","[1064, 975, 2042, 2011]",0.9438969378630568,True
